659.00,660.00
660.00,660.00
661.00,670.00
662.00,670.00
663.00,670.00
664.00,670.00
665.00,670.00
666.00,680.00
667.00,670.00
668.00,680.00
669.00,680.00
670.00,680.00
671.00,690.00
672.00,680.00
673.00,690.00
674.00,690.00
675.00,700.00
676.00,700.00
677.00,700.00
678.00,700.00
679.00,710.00
680.00,710.00
681.00,710.00
682.00,720.00
683.00,720.00
684.00,720.00
685.00,720.00
686.00,730.00
687.00,720.00
688.00,740.00
689.00,730.00
690.00,730.00
691.00,740.00
692.00,740.00
693.00,750.00
694.00,740.00
695.00,750.00
696.00,760.00
697.00,750.00
698.00,740.00
699.00,750.00
700.00,760.00
701.00,760.00
702.00,770.00
703.00,760.00
704.00,770.00
705.00,780.00
706.00,770.00
707.00,780.00
708.00,780.00
709.00,790.00
710.00,780.00
711.00,790.00
712.00,790.00
713.00,790.00
714.00,790.00
715.00,800.00
716.00,790.00
717.00,800.00
718.00,800.00
719.00,810.00
720.00,800.00
721.00,810.00
722.00,810.00
723.00,810.00
724.00,820.00
725.00,820.00
726.00,810.00
727.00,820.00
728.00,820.00
729.00,820.00
730.00,830.00
731.00,820.00
732.00,830.00
733.00,830.00
734.00,830.00
735.00,830.00
736.00,830.00
737.00,830.00
738.00,840.00
739.00,840.00
740.00,840.00
741.00,850.00
742.00,850.00
743.00,840.00
744.00,860.00
745.00,860.00
746.00,860.00
747.00,860.00
748.00,870.00
749.00,870.00
750.00,870.00
751.00,870.00
752.00,880.00
753.00,870.00
754.00,880.00
755.00,880.00
756.00,880.00
757.00,880.00
758.00,890.00
759.00,890.00
760.00,890.00
761.00,890.00
762.00,890.00
763.00,900.00
764.00,900.00
765.00,900.00
766.00,900.00
767.00,910.00
768.00,910.00
769.00,910.00
770.00,910.00
771.00,920.00
772.00,930.00
773.00,920.00
774.00,930.00
775.00,930.00
776.00,930.00
777.00,930.00
778.00,940.00
779.00,940.00
780.00,940.00
781.00,940.00
782.00,940.00
783.00,940.00
784.00,950.00
785.00,950.00
786.00,950.00
787.00,950.00
788.00,960.00
789.00,960.00
790.00,960.00
791.00,960.00
792.00,960.00
793.00,970.00
794.00,970.00
795.00,960.00
796.00,970.00
797.00,980.00
798.00,970.00
799.00,970.00
800.00,970.00
801.00,980.00
802.00,970.00
803.00,980.00
804.00,980.00
805.00,990.00
806.00,990.00
807.00,980.00
808.00,990.00
809.00,1000.00
810.00,990.00
811.00,1000.00
812.00,1000.00
813.00,1000.00
814.00,1000.00
815.00,1000.00
816.00,1000.00
817.00,1000.00
818.00,1000.00
819.00,1000.00
820.00,1000.00
821.00,1000.00
822.00,1000.00
823.00,1000.00
824.00,1000.00
825.00,1000.00
826.00,1000.00
827.00,1000.00
828.00,1000.00
829.00,1000.00
830.00,1000.00
831.00,1000.00
832.00,1000.00
833.00,1000.00
834.00,1000.00
835.00,1000.00
836.00,1000.00
837.00,1000.00
838.00,1000.00
839.00,1000.00
840.00,1000.00
841.00,1000.00
842.00,1000.00
843.00,1010.00
844.00,1020.00
845.00,1030.00
846.00,1040.00
847.00,1040.00
848.00,1040.00
849.00,1050.00
850.00,1040.00
851.00,1040.00
852.00,1050.00
853.00,1050.00
854.00,1050.00
855.00,1060.00
856.00,1060.00
857.00,1050.00
858.00,1050.00
859.00,1060.00
860.00,1060.00
861.00,1070.00
862.00,1080.00
863.00,1080.00
864.00,1090.00
865.00,1090.00
866.00,1090.00
867.00,1080.00
868.00,1100.00
869.00,1090.00
870.00,1100.00
871.00,1100.00
872.00,1100.00
873.00,1100.00
874.00,1100.00
875.00,1110.00
876.00,1110.00
877.00,1100.00
878.00,1110.00
879.00,1110.00
880.00,1120.00
881.00,1110.00
882.00,1120.00
883.00,1120.00
884.00,1110.00
885.00,1120.00
886.00,1120.00
887.00,1120.00
888.00,1120.00
889.00,1130.00
890.00,1120.00
891.00,1130.00
892.00,1130.00
893.00,1130.00
894.00,1130.00
895.00,1130.00
896.00,1140.00
897.00,1130.00
898.00,1140.00
899.00,1140.00
900.00,1150.00
901.00,1140.00
902.00,1150.00
903.00,1140.00
904.00,1150.00
905.00,1150.00
906.00,1150.00
907.00,1150.00
908.00,1160.00
909.00,1150.00
910.00,1160.00
911.00,1160.00
912.00,1160.00
913.00,1160.00
914.00,1170.00
915.00,1160.00
916.00,1170.00
917.00,1170.00
918.00,1170.00
919.00,1170.00
920.00,1170.00
921.00,1180.00
922.00,1170.00
923.00,1180.00
924.00,1180.00
925.00,1170.00
926.00,1190.00
927.00,1180.00
928.00,1180.00
929.00,1190.00
930.00,1190.00
931.00,1190.00
932.00,1190.00
933.00,1190.00
934.00,1190.00
935.00,1200.00
936.00,1200.00
937.00,1200.00
938.00,1190.00
939.00,1200.00
940.00,1210.00
941.00,1200.00
942.00,1210.00
943.00,1220.00
944.00,1210.00
945.00,1210.00
946.00,1220.00
947.00,1220.00
948.00,1220.00
949.00,1220.00
950.00,1220.00
951.00,1220.00
952.00,1220.00
953.00,1230.00
954.00,1220.00
955.00,1220.00
956.00,1230.00
957.00,1230.00
958.00,1230.00
959.00,1240.00
960.00,1240.00
961.00,1240.00
962.00,1240.00
963.00,1240.00
964.00,1250.00
965.00,1240.00
966.00,1250.00
967.00,1250.00
968.00,1250.00
969.00,1250.00
970.00,1250.00
971.00,1260.00
972.00,1260.00
973.00,1260.00
974.00,1250.00
975.00,1260.00
976.00,1270.00
977.00,1260.00
978.00,1270.00
979.00,1270.00
980.00,1270.00
981.00,1270.00
982.00,1270.00
983.00,1270.00
984.00,1280.00
985.00,1270.00
986.00,1270.00
987.00,1280.00
988.00,1280.00
989.00,1280.00
990.00,1290.00
991.00,1280.00
992.00,1290.00
993.00,1290.00
994.00,1290.00
995.00,1290.00
996.00,1290.00
997.00,1290.00
998.00,1300.00
999.00,1290.00
1000.00,1300.00
1001.00,1290.00
1002.00,1300.00
1003.00,1300.00
1004.00,1300.00
1005.00,1310.00
1006.00,1300.00
1007.00,1310.00
1008.00,1300.00
1009.00,1310.00
1010.00,1310.00
1011.00,1310.00
1012.00,1310.00
1013.00,1310.00
1014.00,1310.00
1015.00,1310.00
1016.00,1310.00
1017.00,1310.00
1018.00,1320.00
1019.00,1310.00
1020.00,1310.00
1021.00,1320.00
1022.00,1320.00
1023.00,1310.00
1024.00,1320.00
1025.00,1320.00
1026.00,1320.00
1027.00,1320.00
1028.00,1330.00
1029.00,1320.00
1030.00,1330.00
1031.00,1330.00
1032.00,1330.00
1033.00,1330.00
1034.00,1330.00
1035.00,1330.00
1036.00,1330.00
1037.00,1340.00
1038.00,1340.00
1039.00,1340.00
1040.00,1340.00
1041.00,1340.00
1042.00,1340.00
1043.00,1350.00
1044.00,1350.00
1045.00,1350.00
1046.00,1350.00
1047.00,1350.00
1048.00,1350.00
1049.00,1360.00
1050.00,1360.00
1051.00,1350.00
1052.00,1360.00
1053.00,1360.00
1054.00,1360.00
1055.00,1360.00
1056.00,1370.00
1057.00,1370.00
1058.00,1370.00
1059.00,1370.00
1060.00,1370.00
